MessageLength;TagBits;Precompute;Parallel;RandomKeys;Encoding;TimePrecompute;Tag;TimeUs;CyclesPerByte
1000000;96;0;0;0;3;0;60c5effba0bd8edab9d10d11;1.50;4.80
1000000;96;1;0;0;3;0;60c5effba0bd8edab9d10d11;0.22;0.70
1000000;96;0;0;0;3;0;9b21bfec0f4c096f4f1fefb4;1.49;4.77
1000000;96;1;0;0;3;0;9b21bfec0f4c096f4f1fefb4;0.22;0.70
1000000;64;0;0;0;3;0;60c5effba0bd8eda;1.49;4.76
1000000;64;1;0;0;3;0;60c5effba0bd8eda;0.22;0.71
1000000;64;0;0;0;3;0;b5935984dadbd4d2;1.49;4.76
1000000;64;1;0;0;3;0;b5935984dadbd4d2;0.22;0.69
1000000;32;0;0;0;3;0;60c5effb;1.47;4.70
1000000;32;1;0;0;3;0;60c5effb;0.21;0.68
1000000;32;0;0;0;3;0;bb8b2bf3;1.46;4.67
1000000;32;1;0;0;3;0;bb8b2bf3;0.23;0.73
16;128;0;1;0;0;0;eb50be6fd0931d14075654ebff88eb42;0.00;109.54
16;128;1;1;0;0;0;eb50be6fd0931d14075654ebff88eb42;0.00;73.79
16;128;0;1;0;0;0;e95bcfc45177acd668afd459a5949b29;0.00;110.33
16;128;1;1;0;0;0;e95bcfc45177acd668afd459a5949b29;0.00;73.55
16;96;0;1;0;0;0;eb50be6fd0931d14075654eb;0.00;108.83
16;96;1;1;0;0;0;eb50be6fd0931d14075654eb;0.00;74.17
16;96;0;1;0;0;0;460397afdc8320311202b3e8;0.00;115.86
16;96;1;1;0;0;0;460397afdc8320311202b3e8;0.00;73.12
16;64;0;1;0;0;0;eb50be6fd0931d14;0.00;108.81
16;64;1;1;0;0;0;eb50be6fd0931d14;0.00;71.90
16;64;0;1;0;0;0;cfad4c3a73a7f66c;0.00;106.09
16;64;1;1;0;0;0;cfad4c3a73a7f66c;0.00;70.75
16;32;0;1;0;0;0;eb50be6f;0.00;103.48
16;32;1;1;0;0;0;eb50be6f;0.00;69.79
16;32;0;1;0;0;0;f19ac09d;0.00;103.82
16;32;1;1;0;0;0;f19ac09d;0.00;73.43
128;128;0;1;0;0;0;0a44d34c576b595ff1e67a8e5bf206e3;0.00;14.47
128;128;1;1;0;0;0;0a44d34c576b595ff1e67a8e5bf206e3;0.00;9.36
128;128;0;1;0;0;0;7a3b95e29ba0c373158aa634942f8894;0.00;14.47
128;128;1;1;0;0;0;7a3b95e29ba0c373158aa634942f8894;0.00;9.30
128;96;0;1;0;0;0;0a44d34c576b595ff1e67a8e;0.00;14.28
128;96;1;1;0;0;0;0a44d34c576b595ff1e67a8e;0.00;9.30
128;96;0;1;0;0;0;b7ccff084f4d60b68903f9d7;0.00;14.41
128;96;1;1;0;0;0;b7ccff084f4d60b68903f9d7;0.00;9.46
128;64;0;1;0;0;0;0a44d34c576b595f;0.00;14.73
128;64;1;1;0;0;0;0a44d34c576b595f;0.00;9.42
128;64;0;1;0;0;0;0ff07c275ce11e52;0.00;14.28
128;64;1;1;0;0;0;0ff07c275ce11e52;0.00;9.30
128;32;0;1;0;0;0;0a44d34c;0.00;14.30
128;32;1;1;0;0;0;0a44d34c;0.00;9.49
128;32;0;1;0;0;0;36334858;0.00;14.40
128;32;1;1;0;0;0;36334858;0.00;9.30
1024;128;0;1;0;0;0;94b88a3dc034db00e6fad2424dbb6af8;0.00;3.42
1024;128;1;1;0;0;0;94b88a3dc034db00e6fad2424dbb6af8;0.00;1.77
1024;128;0;1;0;0;0;04b5a27f7e966263d287d7b8f9db73f9;0.00;3.33
1024;128;1;1;0;0;0;04b5a27f7e966263d287d7b8f9db73f9;0.00;1.78
1024;96;0;1;0;0;0;94b88a3dc034db00e6fad242;0.00;3.38
1024;96;1;1;0;0;0;94b88a3dc034db00e6fad242;0.00;1.81
1024;96;0;1;0;0;0;7a22b01011f75de302e849f1;0.00;3.42
1024;96;1;1;0;0;0;7a22b01011f75de302e849f1;0.00;1.75
1024;64;0;1;0;0;0;94b88a3dc034db00;0.00;3.34
1024;64;1;1;0;0;0;94b88a3dc034db00;0.00;1.74
1024;64;0;1;0;0;0;aa61c85cc7db580d;0.00;3.40
1024;64;1;1;0;0;0;aa61c85cc7db580d;0.00;1.75
1024;32;0;1;0;0;0;94b88a3d;0.00;3.40
1024;32;1;1;0;0;0;94b88a3d;0.00;1.74
1024;32;0;1;0;0;0;854ae4ce;0.00;3.39
1024;32;1;1;0;0;0;854ae4ce;0.00;1.79
10000;128;0;1;0;0;0;9f33d76591c8cb6c5accf5e4f232b58e;0.01;1.94
10000;128;1;1;0;0;0;9f33d76591c8cb6c5accf5e4f232b58e;0.00;0.78
10000;128;0;1;0;0;0;a4f154f9c6896fcba17a939e537aa99f;0.01;1.96
10000;128;1;1;0;0;0;a4f154f9c6896fcba17a939e537aa99f;0.00;0.80
10000;96;0;1;0;0;0;9f33d76591c8cb6c5accf5e4;0.01;1.90
10000;96;1;1;0;0;0;9f33d76591c8cb6c5accf5e4;0.00;0.79
10000;96;0;1;0;0;0;ab5033319b27d984d05a4889;0.01;1.93
10000;96;1;1;0;0;0;ab5033319b27d984d05a4889;0.00;0.77
10000;64;0;1;0;0;0;9f33d76591c8cb6c;0.01;1.95
10000;64;1;1;0;0;0;9f33d76591c8cb6c;0.00;0.80
10000;64;0;1;0;0;0;670523b91855442d;0.01;1.97
10000;64;1;1;0;0;0;670523b91855442d;0.00;0.78
10000;32;0;1;0;0;0;9f33d765;0.01;1.95
10000;32;1;1;0;0;0;9f33d765;0.00;0.78
10000;32;0;1;0;0;0;2111e13e;0.01;1.99
10000;32;1;1;0;0;0;2111e13e;0.00;0.79
100000;128;0;1;0;0;0;3183b7332650ddb9bf48f41b07ddbc23;0.06;1.84
100000;128;1;1;0;0;0;3183b7332650ddb9bf48f41b07ddbc23;0.02;0.73
100000;128;0;1;0;0;0;75029b055cb2f8c26ba572f347e01c74;0.06;1.84
100000;128;1;1;0;0;0;75029b055cb2f8c26ba572f347e01c74;0.02;0.71
100000;96;0;1;0;0;0;3183b7332650ddb9bf48f41b;0.06;1.84
100000;96;1;1;0;0;0;3183b7332650ddb9bf48f41b;0.02;0.73
100000;96;0;1;0;0;0;4636a6cb1ad2f4fe6838bdc6;0.06;1.84
100000;96;1;1;0;0;0;4636a6cb1ad2f4fe6838bdc6;0.02;0.72
100000;64;0;1;0;0;0;3183b7332650ddb9;0.06;1.85
100000;64;1;1;0;0;0;3183b7332650ddb9;0.02;0.72
100000;64;0;1;0;0;0;b34aa2e5146a3972;0.06;1.83
100000;64;1;1;0;0;0;b34aa2e5146a3972;0.02;0.72
100000;32;0;1;0;0;0;3183b733;0.06;1.83
100000;32;1;1;0;0;0;3183b733;0.02;0.72
100000;32;0;1;0;0;0;ba2109b2;0.06;1.82
100000;32;1;1;0;0;0;ba2109b2;0.02;0.72
1000000;128;0;1;0;0;0;66c05c8bbf19240fd50e54595804d577;0.56;1.81
1000000;128;1;1;0;0;0;66c05c8bbf19240fd50e54595804d577;0.23;0.72
1000000;128;0;1;0;0;0;3ba3e25fe24e06c27f7c8fbd9295c581;0.57;1.81
1000000;128;1;1;0;0;0;3ba3e25fe24e06c27f7c8fbd9295c581;0.22;0.72
1000000;96;0;1;0;0;0;66c05c8bbf19240fd50e5459;0.56;1.81
1000000;96;1;1;0;0;0;66c05c8bbf19240fd50e5459;0.23;0.72
1000000;96;0;1;0;0;0;d392239553109431c41a17c4;0.56;1.81
1000000;96;1;1;0;0;0;d392239553109431c41a17c4;0.23;0.72
1000000;64;0;1;0;0;0;66c05c8bbf19240f;0.57;1.81
1000000;64;1;1;0;0;0;66c05c8bbf19240f;0.23;0.72
1000000;64;0;1;0;0;0;678cdd18297df9b8;0.57;1.81
1000000;64;1;1;0;0;0;678cdd18297df9b8;0.23;0.73
1000000;32;0;1;0;0;0;66c05c8b;0.57;1.81
1000000;32;1;1;0;0;0;66c05c8b;0.23;0.73
1000000;32;0;1;0;0;0;0081db6e;0.57;1.81
1000000;32;1;1;0;0;0;0081db6e;0.23;0.72
16;128;0;1;0;1;0;64b853e25767eda9b89e301b32e69b42;0.00;110.71
16;128;1;1;0;1;0;64b853e25767eda9b89e301b32e69b42;0.00;72.26
16;128;0;1;0;1;0;040d2b501601cfcbdcf64d6fc6cfef61;0.00;112.69
16;128;1;1;0;1;0;040d2b501601cfcbdcf64d6fc6cfef61;0.00;72.47
16;96;0;1;0;1;0;64b853e25767eda9b89e301b;0.00;109.91
16;96;1;1;0;1;0;64b853e25767eda9b89e301b;0.00;71.59
16;96;0;1;0;1;0;b95d4b9dfb522a08fdcaf15e;0.00;110.14
16;96;1;1;0;1;0;b95d4b9dfb522a08fdcaf15e;0.00;77.32
16;64;0;1;0;1;0;64b853e25767eda9;0.00;108.56
16;64;1;1;0;1;0;64b853e25767eda9;0.00;69.83
16;64;0;1;0;1;0;a817b889fc871d56;0.00;107.77
16;64;1;1;0;1;0;a817b889fc871d56;0.00;68.99
16;32;0;1;0;1;0;64b853e2;0.00;105.02
16;32;1;1;0;1;0;64b853e2;0.00;67.89
16;32;0;1;0;1;0;72ae7f5f;0.00;103.47
16;32;1;1;0;1;0;72ae7f5f;0.00;67.67
128;128;0;1;0;1;0;d4a4ed8fff9ee3c343a9d6536565d3cd;0.00;17.10
128;128;1;1;0;1;0;d4a4ed8fff9ee3c343a9d6536565d3cd;0.00;9.27
128;128;0;1;0;1;0;0ea31b2007f016bfb1cb6160e25b4fdc;0.00;17.33
128;128;1;1;0;1;0;0ea31b2007f016bfb1cb6160e25b4fdc;0.00;9.30
128;96;0;1;0;1;0;d4a4ed8fff9ee3c343a9d653;0.00;16.92
128;96;1;1;0;1;0;d4a4ed8fff9ee3c343a9d653;0.00;8.94
128;96;0;1;0;1;0;cebce0d93432ef696a53e808;0.00;16.34
128;96;1;1;0;1;0;cebce0d93432ef696a53e808;0.00;8.86
128;64;0;1;0;1;0;d4a4ed8fff9ee3c3;0.00;17.72
128;64;1;1;0;1;0;d4a4ed8fff9ee3c3;0.00;9.29
128;64;0;1;0;1;0;4714f4792c83d3fb;0.00;17.21
128;64;1;1;0;1;0;4714f4792c83d3fb;0.00;9.50
128;32;0;1;0;1;0;d4a4ed8f;0.00;17.33
128;32;1;1;0;1;0;d4a4ed8f;0.00;9.30
128;32;0;1;0;1;0;1edf7962;0.00;17.21
128;32;1;1;0;1;0;1edf7962;0.00;9.44
1024;128;0;1;0;1;0;f6ed6c4089e95f41467b085e5ba77c9d;0.00;6.35
1024;128;1;1;0;1;0;f6ed6c4089e95f41467b085e5ba77c9d;0.00;1.69
1024;128;0;1;0;1;0;86090cee71f544eba9b175919f7d3f15;0.00;6.20
1024;128;1;1;0;1;0;86090cee71f544eba9b175919f7d3f15;0.00;1.69
1024;96;0;1;0;1;0;f6ed6c4089e95f41467b085e;0.00;6.13
1024;96;1;1;0;1;0;f6ed6c4089e95f41467b085e;0.00;1.78
1024;96;0;1;0;1;0;33935fdc992d76d6aa2a2361;0.00;6.33
1024;96;1;1;0;1;0;33935fdc992d76d6aa2a2361;0.00;1.66
1024;64;0;1;0;1;0;f6ed6c4089e95f41;0.00;6.06
1024;64;1;1;0;1;0;f6ed6c4089e95f41;0.00;1.74
1024;64;0;1;0;1;0;f0a607105271a5d5;0.00;6.19
1024;64;1;1;0;1;0;f0a607105271a5d5;0.00;1.75
1024;32;0;1;0;1;0;f6ed6c40;0.00;6.31
1024;32;1;1;0;1;0;f6ed6c40;0.00;1.85
1024;32;0;1;0;1;0;de6e1c31;0.00;6.30
1024;32;1;1;0;1;0;de6e1c31;0.00;1.75
10000;128;0;1;0;1;0;5e0bbd6c21808fa328469eb9022f3aac;0.02;4.88
10000;128;1;1;0;1;0;5e0bbd6c21808fa328469eb9022f3aac;0.00;0.78
10000;128;0;1;0;1;0;9f1fa6222893d851688a4d2ec1e7ec50;0.02;4.82
10000;128;1;1;0;1;0;9f1fa6222893d851688a4d2ec1e7ec50;0.00;0.74
10000;96;0;1;0;1;0;5e0bbd6c21808fa328469eb9;0.02;4.84
10000;96;1;1;0;1;0;5e0bbd6c21808fa328469eb9;0.00;0.76
10000;96;0;1;0;1;0;3d81b69117df6e28d9bade90;0.02;4.83
10000;96;1;1;0;1;0;3d81b69117df6e28d9bade90;0.00;0.74
10000;64;0;1;0;1;0;5e0bbd6c21808fa3;0.01;4.78
10000;64;1;1;0;1;0;5e0bbd6c21808fa3;0.00;0.75
10000;64;0;1;0;1;0;f2759332003f7c07;0.02;4.91
10000;64;1;1;0;1;0;f2759332003f7c07;0.00;0.78
10000;32;0;1;0;1;0;5e0bbd6c;0.02;4.88
10000;32;1;1;0;1;0;5e0bbd6c;0.00;0.77
10000;32;0;1;0;1;0;4a65583f;0.01;4.80
10000;32;1;1;0;1;0;4a65583f;0.00;0.77
100000;128;0;1;0;1;0;f3a9bda0cd0f8a58360635a0a61363fd;0.15;4.67
100000;128;1;1;0;1;0;f3a9bda0cd0f8a58360635a0a61363fd;0.02;0.68
100000;128;0;1;0;1;0;7ca6ce9bd49b2a372aebb0d3043bdae3;0.15;4.67
100000;128;1;1;0;1;0;7ca6ce9bd49b2a372aebb0d3043bdae3;0.02;0.68
100000;96;0;1;0;1;0;f3a9bda0cd0f8a58360635a0;0.15;4.69
100000;96;1;1;0;1;0;f3a9bda0cd0f8a58360635a0;0.02;0.68
100000;96;0;1;0;1;0;b87d03543c40e23f277e7024;0.15;4.69
100000;96;1;1;0;1;0;b87d03543c40e23f277e7024;0.02;0.69
100000;64;0;1;0;1;0;f3a9bda0cd0f8a58;0.15;4.68
100000;64;1;1;0;1;0;f3a9bda0cd0f8a58;0.02;0.68
100000;64;0;1;0;1;0;d7428bc560841617;0.15;4.68
100000;64;1;1;0;1;0;d7428bc560841617;0.02;0.69
100000;32;0;1;0;1;0;f3a9bda0;0.15;4.65
100000;32;1;1;0;1;0;f3a9bda0;0.02;0.68
100000;32;0;1;0;1;0;43d603d1;0.15;4.70
100000;32;1;1;0;1;0;43d603d1;0.02;0.68
1000000;128;0;1;0;1;0;7d4b94d7adb9ceec6ac6fda08a4db6a3;1.46;4.66
1000000;128;1;1;0;1;0;7d4b94d7adb9ceec6ac6fda08a4db6a3;0.22;0.72
1000000;128;0;1;0;1;0;40ddb7b8422f2851d9f1467027634a56;1.47;4.70
1000000;128;1;1;0;1;0;40ddb7b8422f2851d9f1467027634a56;0.22;0.70
1000000;96;0;1;0;1;0;7d4b94d7adb9ceec6ac6fda0;1.47;4.71
1000000;96;1;1;0;1;0;7d4b94d7adb9ceec6ac6fda0;0.22;0.70
1000000;96;0;1;0;1;0;c72b8a1ff79825422f3af302;1.47;4.70
1000000;96;1;1;0;1;0;c72b8a1ff79825422f3af302;0.22;0.70
1000000;64;0;1;0;1;0;7d4b94d7adb9ceec;1.46;4.69
1000000;64;1;1;0;1;0;7d4b94d7adb9ceec;0.21;0.68
1000000;64;0;1;0;1;0;f8c55136c5015780;1.45;4.64
1000000;64;1;1;0;1;0;f8c55136c5015780;0.21;0.68
1000000;32;0;1;0;1;0;7d4b94d7;1.45;4.65
1000000;32;1;1;0;1;0;7d4b94d7;0.21;0.68
1000000;32;0;1;0;1;0;ae4e2a3c;1.45;4.64
1000000;32;1;1;0;1;0;ae4e2a3c;0.21;0.68
16;128;0;1;0;2;0;2c50b98e238bf1188b8546bdb21bbc75;0.00;103.91
16;128;1;1;0;2;0;2c50b98e238bf1188b8546bdb21bbc75;0.00;68.14
16;128;0;1;0;2;0;da68d1dfb334716bf5ff043213c5640e;0.00;108.17
16;128;1;1;0;2;0;da68d1dfb334716bf5ff043213c5640e;0.00;68.64
16;96;0;1;0;2;0;2c50b98e238bf1188b8546bd;0.00;103.73
16;96;1;1;0;2;0;2c50b98e238bf1188b8546bd;0.00;68.71
16;96;0;1;0;2;0;a0cc69ae13f99b81857e9049;0.00;105.08
16;96;1;1;0;2;0;a0cc69ae13f99b81857e9049;0.00;69.54
16;64;0;1;0;2;0;2c50b98e238bf118;0.00;105.87
16;64;1;1;0;2;0;2c50b98e238bf118;0.00;71.31
16;64;0;1;0;2;0;f08a93e747cf7e5f;0.00;105.89
16;64;1;1;0;2;0;f08a93e747cf7e5f;0.00;69.89
16;32;0;1;0;2;0;2c50b98e;0.00;105.88
16;32;1;1;0;2;0;2c50b98e;0.00;68.68
16;32;0;1;0;2;0;f65e6bdf;0.00;105.22
16;32;1;1;0;2;0;f65e6bdf;0.00;68.76
128;128;0;1;0;2;0;63d1fba744fda13601344bd5433c9418;0.00;17.47
128;128;1;1;0;2;0;63d1fba744fda13601344bd5433c9418;0.00;9.43
128;128;0;1;0;2;0;86d4ad5fa7f5bfbba2d0d6c8db109c89;0.00;17.81
128;128;1;1;0;2;0;86d4ad5fa7f5bfbba2d0d6c8db109c89;0.00;9.52
128;96;0;1;0;2;0;63d1fba744fda13601344bd5;0.00;17.30
128;96;1;1;0;2;0;63d1fba744fda13601344bd5;0.00;9.70
128;96;0;1;0;2;0;b3735461b7828fab72cdd756;0.00;17.14
128;96;1;1;0;2;0;b3735461b7828fab72cdd756;0.00;8.89
128;64;0;1;0;2;0;63d1fba744fda136;0.00;16.99
128;64;1;1;0;2;0;63d1fba744fda136;0.00;9.37
128;64;0;1;0;2;0;76737939feb376f4;0.00;17.84
128;64;1;1;0;2;0;76737939feb376f4;0.00;9.36
128;32;0;1;0;2;0;63d1fba7;0.00;17.28
128;32;1;1;0;2;0;63d1fba7;0.00;9.37
128;32;0;1;0;2;0;9a296198;0.00;17.46
128;32;1;1;0;2;0;9a296198;0.00;9.42
1024;128;0;1;0;2;0;bad631320ca52c84a900feed84386527;0.00;6.37
1024;128;1;1;0;2;0;bad631320ca52c84a900feed84386527;0.00;1.74
1024;128;0;1;0;2;0;4b4b5fb3cdc934899627b0c0802925e5;0.00;6.23
1024;128;1;1;0;2;0;4b4b5fb3cdc934899627b0c0802925e5;0.00;1.76
1024;96;0;1;0;2;0;bad631320ca52c84a900feed;0.00;6.37
1024;96;1;1;0;2;0;bad631320ca52c84a900feed;0.00;1.76
1024;96;0;1;0;2;0;4dbab89957f351323d3f0e7f;0.00;6.43
1024;96;1;1;0;2;0;4dbab89957f351323d3f0e7f;0.00;1.75
1024;64;0;1;0;2;0;bad631320ca52c84;0.00;6.31
1024;64;1;1;0;2;0;bad631320ca52c84;0.00;1.75
1024;64;0;1;0;2;0;523f9e252c00eb67;0.00;6.33
1024;64;1;1;0;2;0;523f9e252c00eb67;0.00;1.74
1024;32;0;1;0;2;0;bad63132;0.00;6.20
1024;32;1;1;0;2;0;bad63132;0.00;1.67
1024;32;0;1;0;2;0;6a30cbd7;0.00;6.39
1024;32;1;1;0;2;0;6a30cbd7;0.00;1.76
10000;128;0;1;0;2;0;efbdf9e61675ff42efa4a3930e942e8d;0.02;4.90
10000;128;1;1;0;2;0;efbdf9e61675ff42efa4a3930e942e8d;0.00;0.74
10000;128;0;1;0;2;0;f17c3d2ebd51553108926ebf235e0fd2;0.01;4.79
10000;128;1;1;0;2;0;f17c3d2ebd51553108926ebf235e0fd2;0.00;0.77
10000;96;0;1;0;2;0;efbdf9e61675ff42efa4a393;0.01;4.79
10000;96;1;1;0;2;0;efbdf9e61675ff42efa4a393;0.00;0.77
10000;96;0;1;0;2;0;c8c3711308ce71b9d21517df;0.01;4.76
10000;96;1;1;0;2;0;c8c3711308ce71b9d21517df;0.00;0.76
10000;64;0;1;0;2;0;efbdf9e61675ff42;0.01;4.80
10000;64;1;1;0;2;0;efbdf9e61675ff42;0.00;0.74
10000;64;0;1;0;2;0;da7eda86acb2a820;0.01;4.77
10000;64;1;1;0;2;0;da7eda86acb2a820;0.00;0.73
10000;32;0;1;0;2;0;efbdf9e6;0.01;4.77
10000;32;1;1;0;2;0;efbdf9e6;0.00;0.76
10000;32;0;1;0;2;0;e7b0a2b4;0.01;4.79
10000;32;1;1;0;2;0;e7b0a2b4;0.00;0.79
100000;128;0;1;0;2;0;be6c4d4549d05dc53a1a8bae854ea36c;0.15;4.66
100000;128;1;1;0;2;0;be6c4d4549d05dc53a1a8bae854ea36c;0.02;0.67
100000;128;0;1;0;2;0;1f1b4df2f281a426342d76f221f949bd;0.15;4.68
100000;128;1;1;0;2;0;1f1b4df2f281a426342d76f221f949bd;0.02;0.67
100000;96;0;1;0;2;0;be6c4d4549d05dc53a1a8bae;0.15;4.67
100000;96;1;1;0;2;0;be6c4d4549d05dc53a1a8bae;0.02;0.67
100000;96;0;1;0;2;0;36aed34f7f50a707cf103690;0.15;4.67
100000;96;1;1;0;2;0;36aed34f7f50a707cf103690;0.02;0.67
100000;64;0;1;0;2;0;be6c4d4549d05dc5;0.15;4.67
100000;64;1;1;0;2;0;be6c4d4549d05dc5;0.02;0.67
100000;64;0;1;0;2;0;9bb26c1dfb4e333c;0.15;4.69
100000;64;1;1;0;2;0;9bb26c1dfb4e333c;0.02;0.68
100000;32;0;1;0;2;0;be6c4d45;0.15;4.69
100000;32;1;1;0;2;0;be6c4d45;0.02;0.68
100000;32;0;1;0;2;0;0009c951;0.15;4.66
100000;32;1;1;0;2;0;0009c951;0.02;0.68
1000000;128;0;1;0;2;0;6df1aff2253d5fa47e03c2b07576a610;1.45;4.65
1000000;128;1;1;0;2;0;6df1aff2253d5fa47e03c2b07576a610;0.21;0.68
1000000;128;0;1;0;2;0;91e390aa5585a6abfe15b103416dcb88;1.47;4.71
1000000;128;1;1;0;2;0;91e390aa5585a6abfe15b103416dcb88;0.22;0.71
1000000;96;0;1;0;2;0;6df1aff2253d5fa47e03c2b0;1.46;4.66
1000000;96;1;1;0;2;0;6df1aff2253d5fa47e03c2b0;0.22;0.70
1000000;96;0;1;0;2;0;00659137a00e6a6a31b72d15;1.45;4.65
1000000;96;1;1;0;2;0;00659137a00e6a6a31b72d15;0.21;0.68
1000000;64;0;1;0;2;0;6df1aff2253d5fa4;1.45;4.66
1000000;64;1;1;0;2;0;6df1aff2253d5fa4;0.22;0.69
1000000;64;0;1;0;2;0;1a2d39fb08108645;1.45;4.64
1000000;64;1;1;0;2;0;1a2d39fb08108645;0.21;0.68
1000000;32;0;1;0;2;0;6df1aff2;1.43;4.59
1000000;32;1;1;0;2;0;6df1aff2;0.21;0.68
1000000;32;0;1;0;2;0;e63f6afa;1.44;4.59
1000000;32;1;1;0;2;0;e63f6afa;0.21;0.67
16;128;0;1;0;3;0;dc1b3da166fa513d96b655877f075dc5;0.00;107.97
16;128;1;1;0;3;0;dc1b3da166fa513d96b655877f075dc5;0.00;69.48
16;128;0;1;0;3;0;8025c3c12312d62e4d82d0e97fbc3e2b;0.00;109.17
16;128;1;1;0;3;0;8025c3c12312d62e4d82d0e97fbc3e2b;0.00;68.17
16;96;0;1;0;3;0;dc1b3da166fa513d96b65587;0.00;107.50
16;96;1;1;0;3;0;dc1b3da166fa513d96b65587;0.00;67.78
16;96;0;1;0;3;0;f4ba5c304963658bb80ac008;0.00;103.90
16;96;1;1;0;3;0;f4ba5c304963658bb80ac008;0.00;68.89
16;64;0;1;0;3;0;dc1b3da166fa513d;0.00;113.09
16;64;1;1;0;3;0;dc1b3da166fa513d;0.00;69.07
16;64;0;1;0;3;0;4f5b930b11baac75;0.00;104.12
16;64;1;1;0;3;0;4f5b930b11baac75;0.00;67.83
16;32;0;1;0;3;0;dc1b3da1;0.00;103.72
16;32;1;1;0;3;0;dc1b3da1;0.00;68.79
16;32;0;1;0;3;0;2a3b1070;0.00;103.79
16;32;1;1;0;3;0;2a3b1070;0.00;67.58
128;128;0;1;0;3;0;87526a56fa896d11ca6f408c0b96cb81;0.00;17.07
128;128;1;1;0;3;0;87526a56fa896d11ca6f408c0b96cb81;0.00;9.94
128;128;0;1;0;3;0;9dd6a1b248d30724c93ceaabd93c0da1;0.00;17.19
128;128;1;1;0;3;0;9dd6a1b248d30724c93ceaabd93c0da1;0.00;9.28
128;96;0;1;0;3;0;87526a56fa896d11ca6f408c;0.00;17.09
128;96;1;1;0;3;0;87526a56fa896d11ca6f408c;0.00;9.34
128;96;0;1;0;3;0;2149295c8d15077f5ff7aa6c;0.00;16.13
128;96;1;1;0;3;0;2149295c8d15077f5ff7aa6c;0.00;8.72
128;64;0;1;0;3;0;87526a56fa896d11;0.00;16.54
128;64;1;1;0;3;0;87526a56fa896d11;0.00;9.41
128;64;0;1;0;3;0;b862a2ec5e1a6175;0.00;17.24
128;64;1;1;0;3;0;b862a2ec5e1a6175;0.00;9.20
128;32;0;1;0;3;0;87526a56;0.00;17.13
128;32;1;1;0;3;0;87526a56;0.00;9.17
128;32;0;1;0;3;0;88fc6b1a;0.00;16.98
128;32;1;1;0;3;0;88fc6b1a;0.00;9.64
1024;128;0;1;0;3;0;d417d819046ea092dfaa7cead21b848d;0.00;6.05
1024;128;1;1;0;3;0;d417d819046ea092dfaa7cead21b848d;0.00;1.65
1024;128;0;1;0;3;0;7ae1afca7f6674c7baf5308996c8acde;0.00;5.95
1024;128;1;1;0;3;0;7ae1afca7f6674c7baf5308996c8acde;0.00;1.73
1024;96;0;1;0;3;0;d417d819046ea092dfaa7cea;0.00;6.13
1024;96;1;1;0;3;0;d417d819046ea092dfaa7cea;0.00;1.74
1024;96;0;1;0;3;0;1e62463ef365333b9684aa55;0.00;6.17
1024;96;1;1;0;3;0;1e62463ef365333b9684aa55;0.00;1.78
1024;64;0;1;0;3;0;d417d819046ea092;0.00;5.99
1024;64;1;1;0;3;0;d417d819046ea092;0.00;1.72
1024;64;0;1;0;3;0;69e8324a30444755;0.00;6.26
1024;64;1;1;0;3;0;69e8324a30444755;0.00;1.75
1024;32;0;1;0;3;0;d417d819;0.00;6.10
1024;32;1;1;0;3;0;d417d819;0.00;1.63
1024;32;0;1;0;3;0;f4df8109;0.00;6.09
1024;32;1;1;0;3;0;f4df8109;0.00;1.72
10000;128;0;1;0;3;0;d0585b8760b53497f8dce75b267e4771;0.01;4.74
10000;128;1;1;0;3;0;d0585b8760b53497f8dce75b267e4771;0.00;0.75
10000;128;0;1;0;3;0;a290e46e00002c0a16726b73ecff494c;0.01;4.74
10000;128;1;1;0;3;0;a290e46e00002c0a16726b73ecff494c;0.00;0.74
10000;96;0;1;0;3;0;d0585b8760b53497f8dce75b;0.01;4.78
10000;96;1;1;0;3;0;d0585b8760b53497f8dce75b;0.00;0.77
10000;96;0;1;0;3;0;2c82fbf1ba0734667ca86ba9;0.01;4.70
10000;96;1;1;0;3;0;2c82fbf1ba0734667ca86ba9;0.00;0.77
10000;64;0;1;0;3;0;d0585b8760b53497;0.01;4.66
10000;64;1;1;0;3;0;d0585b8760b53497;0.00;0.74
10000;64;0;1;0;3;0;1ddecfe1d6eee02b;0.01;4.70
10000;64;1;1;0;3;0;1ddecfe1d6eee02b;0.00;0.74
10000;32;0;1;0;3;0;d0585b87;0.01;4.74
10000;32;1;1;0;3;0;d0585b87;0.00;0.76
10000;32;0;1;0;3;0;09284442;0.01;4.76
10000;32;1;1;0;3;0;09284442;0.00;0.75
100000;128;0;1;0;3;0;4ea6a50a612e87ebf63ffaee21ebf680;0.14;4.60
100000;128;1;1;0;3;0;4ea6a50a612e87ebf63ffaee21ebf680;0.02;0.66
100000;128;0;1;0;3;0;b7e156d3e0877c22f960b8060889674a;0.14;4.60
100000;128;1;1;0;3;0;b7e156d3e0877c22f960b8060889674a;0.02;0.66
100000;96;0;1;0;3;0;4ea6a50a612e87ebf63ffaee;0.14;4.62
100000;96;1;1;0;3;0;4ea6a50a612e87ebf63ffaee;0.02;0.66
100000;96;0;1;0;3;0;ca9e417d7099e71aa4723bb9;0.14;4.60
100000;96;1;1;0;3;0;ca9e417d7099e71aa4723bb9;0.02;0.66
100000;64;0;1;0;3;0;4ea6a50a612e87eb;0.14;4.63
100000;64;1;1;0;3;0;4ea6a50a612e87eb;0.02;0.69
